	SporangiaReplicate3	SporangiaReplicate2	SporangiaReplicate1	ZoosporeReplicate1	ZoosporeReplicate2	ZoosporeReplicate3
MSTRG.4541.1	0	1.78112954832996	0.919231959456351	1.96927379746374	2.74924617122417	0
rna-XM_006680090.1	0	0	0	0	0	0
MSTRG.4541.3	1.32924623118676	1.78112954832996	0.919231959456351	2.95391069619561	0	2.42847468869092
MSTRG.4542.1	0	0	1.8384639189127	1.96927379746374	0	0
rna-XM_006679727.1	0	0	0	0	0	0
MSTRG.4543.1	0	0	0	0	0	0
MSTRG.4543.2	0	0.890564774164979	0	0	1.37462308561208	1.21423734434546
MSTRG.4543.3	0	0	0	0.98463689873187	0	0
rna-XM_006679814.1	0	0	0	0	0	0
MSTRG.4544.1	0	0	0	0	0	0
rna-XM_006679705.1	0	0	0	0	0	0
MSTRG.4544.3	3.3231155779669	3.56225909665992	3.6769278378254	31.5083807594198	39.8640694827504	41.2840697077456
MSTRG.4544.4	0	0	0	0	0	0
MSTRG.4544.5	0	0	0	0	0	0
rna-XM_006679815.1	0	0	0	0	0	0
rna-XM_006679709.1	0	0	0	0	0	0
MSTRG.4545.1	0	0	0	0	0	0
rna-XM_006680091.1	4.65236180915366	2.67169432249494	1.8384639189127	1.96927379746374	0	1.21423734434546
MSTRG.4546.1	0	0	0	0.98463689873187	0	0
MSTRG.4546.2	0	0	0	0	0	0
MSTRG.4546.3	0	0	0	0	0	0
rna-XM_006679816.1	0	0	0	0	0	0
rna-XM_006679817.1	62.4745728657777	65.0112285140435	63.4270052024882	72.8631305061584	107.220600677742	132.351870533655
MSTRG.4548.1	1.32924623118676	1.78112954832996	1.8384639189127	1.96927379746374	1.37462308561208	2.42847468869092
rna-XM_006679818.1	15.2863316586477	8.01508296748481	13.7884793918453	15.7541903797099	26.1178386266296	19.4277975095273
MSTRG.4549.1	0	0.890564774164979	0	0.98463689873187	1.37462308561208	0
MSTRG.4549.2	0	0	0	0	0	0
MSTRG.4549.3	0	0	0	0	0	0
rna-XM_006679992.1	0	0	0	0	0	0
rna-XM_006679819.1	3.98773869356028	0.890564774164979	2.75769587836905	0.98463689873187	0	1.21423734434546
rna-XM_006679993.1	0	0	0.919231959456351	0	0	0
MSTRG.4552.1	1.99386934678014	0.890564774164979	0	3.93854759492748	1.37462308561208	2.42847468869092
rna-XM_006679820.1	1.32924623118676	0.890564774164979	0	0.98463689873187	5.49849234244833	0
MSTRG.4553.2	0	0	0	0	0	0
MSTRG.4554.1	0	0	0	0.98463689873187	0	0
rna-XM_006679994.1	0	0	0	0	0	0
MSTRG.4554.3	0	0	0	0	0	0
MSTRG.4554.4	0	0	0	0	0	0
rna-XM_006679821.1	0	0	0	0	0	0
rna-XM_006679822.1	9.30472361830732	6.23395341915485	12.8692474323889	12.8002796835143	24.7432155410175	16.9993228208364
MSTRG.4556.1	2.65849246237352	1.78112954832996	1.8384639189127	0	5.49849234244833	1.21423734434546
MSTRG.4556.2	0	0	0	0	0	0
MSTRG.4556.3	0	0	0	0	0	0
rna-XM_006679823.1	0	0	0	0	0	0
rna-XM_006679824.1	0	2.67169432249494	0	0.98463689873187	1.37462308561208	1.21423734434546
rna-XM_006679825.1	0.66462311559338	1.78112954832996	0	2.95391069619561	0	0
rna-XM_006680094.1	1.32924623118676	2.67169432249494	1.8384639189127	12.8002796835143	27.4924617122417	31.5701709529819
MSTRG.4560.1	13.2924623118676	8.90564774164979	11.0307835134762	6.89245829112309	5.49849234244833	7.28542406607275
rna-XM_006679828.1	0	0	0	0	0	0
MSTRG.4560.3	0	0	0	0	0	0
rna-XM_006679732.1	0	0	0	0	0	0
MSTRG.4561.1	8.64010050271394	13.3584716124747	10.1115515540199	5.90782139239122	10.9969846848967	6.07118672172729
rna-XM_006679995.1	0	0	0	0	0	0
MSTRG.4561.3	0	0	0	0	0	0
rna-XM_006679895.1	1.32924623118676	0	0.919231959456351	2.95391069619561	1.37462308561208	0
MSTRG.4563.1	0	0	0	0	0	1.21423734434546
MSTRG.4563.2	0	0	0	0	0	0
MSTRG.4563.3	0	0	0	0	0	0
rna-XM_006679901.1	0	0	0	0	0	0
MSTRG.4564.1	0	0	0	0	0	0
MSTRG.4564.2	0	0	0	0	0	0
MSTRG.4564.3	0	0	0	0	0	0
rna-XM_006679710.1	0	0	0	0	0	0
MSTRG.4564.5	0	0	0	0	0	0
rna-XM_006680095.1	21.2679396989882	22.2641193541245	22.9807989864088	14.7695534809781	17.8701001129571	15.785085476491
MSTRG.4566.1	2.65849246237352	1.78112954832996	0.919231959456351	0	0	0
rna-XM_006679996.1	0	0	0	0	0	0
rna-XM_006679957.1	7.97547738712056	1.78112954832996	1.8384639189127	9.8463689873187	2.74924617122417	4.85694937738184
MSTRG.4568.1	0	0	0	0	0	0
MSTRG.4568.2	1.99386934678014	1.78112954832996	0	0	0	1.21423734434546
rna-XM_006679829.1	0	0	0	0	0	0
rna-XM_006679918.1	1.32924623118676	0	1.8384639189127	0	0	0
MSTRG.4569.2	0	0	0	0	0	0
rna-XM_006680096.1	441.309748754004	357.116474440157	398.0274384446	228.435760505794	433.006271967806	297.488149364637
MSTRG.4571.1	1.99386934678014	0.890564774164979	0.919231959456351	3.93854759492748	0	2.42847468869092
rna-XM_006679729.1	0	0	0	0	0	0
rna-XM_006679919.1	0	0	0	0	0	0
MSTRG.4572.1	2.65849246237352	2.67169432249494	1.8384639189127	0	2.74924617122417	0
rna-XM_006680097.1	0	0.890564774164979	0	0	0	0
MSTRG.4573.1	0	0	0	0	0	0
MSTRG.4573.2	0	0	0	0	0	0
MSTRG.4573.3	0	0	0	0	0	0
rna-XM_006679997.1	0	0	0	0	0	0
rna-XM_006679718.1	3.98773869356028	6.23395341915485	3.6769278378254	1.96927379746374	0	2.42847468869092
MSTRG.4574.2	0.66462311559338	0	0	0	0	0
rna-XM_006679920.1	0	0	0	0	0	0
MSTRG.4575.2	0	0	0	1.96927379746374	1.37462308561208	2.42847468869092
rna-XM_006679902.1	93.0472361830732	107.758337673962	122.257850607695	82.7094994934771	64.6072850237679	77.7111900381094
rna-XM_006679998.1	66.462311559338	73.9168762556933	79.9731804727025	28.5544700632242	27.4924617122417	18.2135601651819
rna-XM_006679765.1	39.8773869356028	46.3093682565789	44.1231340539048	67.939946012499	59.1087926813196	63.1403419059639
MSTRG.4579.1	85.736381911546	69.4640523848684	78.1347165537898	26.5851962657605	23.3685924554054	26.7132215756001
MSTRG.4579.2	0	0	0	0	0	0
rna-XM_006679736.1	0	0	0	0	0	0
MSTRG.4580.1	0	0	0	0	0	0
MSTRG.4580.2	0	0	0	0	0	0
rna-XM_006679999.1	0	0	0	0	0	0
MSTRG.4581.1	5.31698492474704	1.78112954832996	5.51539175673811	3.93854759492748	1.37462308561208	1.21423734434546
rna-XM_006679830.1	0	0	0	0	0	0
MSTRG.4582.1	0	0	0	0.98463689873187	0	0
MSTRG.4582.2	0	0	0	0	0	0
rna-XM_006679766.1	0	0	0	0	0	0
rna-XM_006680000.1	0.66462311559338	0.890564774164979	0	0	0	0
rna-XM_006680001.1	0	0	0	0	0	0
MSTRG.4583.1	0	0	0	0	0	0
MSTRG.4583.2	1.32924623118676	1.78112954832996	3.6769278378254	3.93854759492748	5.49849234244833	3.64271203303638
rna-XM_006679958.1	0	0	0	0	0	0
rna-XM_006679831.1	0	0	0	0	0	0
rna-XM_006680098.1	59.1514572878108	65.9017932882085	65.2654691214009	4.92318449365935	0	4.85694937738184
MSTRG.4585.1	1.99386934678014	0.890564774164979	0.919231959456351	0	0	0
MSTRG.4585.2	0	0	0	0	0	0
rna-XM_006679832.1	0	0	0	0	0	0
MSTRG.4586.1	0	0	0	0	0	0
rna-XM_006680002.1	0	0	0	0	0	0
MSTRG.4586.3	0.66462311559338	0	0	0	0	0
MSTRG.4586.4	5.31698492474704	4.4528238708249	4.59615979728176	5.90782139239122	9.62236159928458	6.07118672172729
rna-XM_006680003.1	0	0	0	0	0	0
MSTRG.4586.6	0	0	0	0	0	0
MSTRG.4586.7	0	0	0	0	0	0
rna-XM_006680004.1	0	0	0	0	0	0
MSTRG.4586.9	0	0	0	0	0	0
MSTRG.4586.10	0	0	0	0	0	0
rna-XM_006680099.1	0	0	0	0	0	0
MSTRG.4587.2	0	0.890564774164979	0	1.96927379746374	0	0
MSTRG.4588.1	18.6094472366146	22.2641193541245	29.4154227026032	39.3854759492748	31.6163309690779	36.4271203303638
rna-XM_006680005.1	0	0	0	0	0	0
MSTRG.4589.1	0.66462311559338	0	1.8384639189127	0	2.74924617122417	2.42847468869092
rna-XM_006680100.1	0	0	0	0	0	0
rna-XM_006679959.1	448.620603025532	444.391822308325	466.05060344437	864.511197086582	811.027620511129	745.541729428112
MSTRG.4591.1	0	0	0	0	0	0
MSTRG.4591.2	0	0	0	0	0	0
MSTRG.4591.3	0	0	0	0	0	0
rna-XM_006680101.1	0	0	0	0	0	0
rna-XM_006679833.1	0	0	0	0	0	0
MSTRG.4592.1	28.5787939705153	40.0754148374241	34.9308144593413	31.5083807594198	27.4924617122417	36.4271203303638
MSTRG.4593.1	0.66462311559338	0.890564774164979	0.919231959456351	0.98463689873187	0	1.21423734434546
rna-XM_006680102.1	0	0	0	0	0	0
MSTRG.4593.3	0	0	0	0.98463689873187	0	0
rna-XM_006679834.1	1.99386934678014	1.78112954832996	3.6769278378254	0.98463689873187	1.37462308561208	0
rna-XM_006680103.1	11.9632160806808	9.79621251581477	12.8692474323889	0.98463689873187	1.37462308561208	3.64271203303638
MSTRG.4594.2	0	0	0	0	1.37462308561208	1.21423734434546
rna-XM_006680104.1	0	0	0	0	0	0
rna-XM_006680006.1	11.2985929650875	16.9207307091346	9.19231959456351	17.7234641771737	16.495477027345	14.5708481321455
rna-XM_006679889.1	7.31085427152718	8.90564774164979	13.7884793918453	18.7081010759055	6.87311542806041	13.3566107878
rna-XM_006679921.1	0	0	0	0	0	0
MSTRG.4597.2	0.66462311559338	1.78112954832996	0	2.95391069619561	8.2477385136725	1.21423734434546
MSTRG.4597.3	0	0	0	0	0	0
MSTRG.4598.1	2.65849246237352	2.67169432249494	0.919231959456351	23.6312855695649	31.6163309690779	12.1423734434546
MSTRG.4598.2	0	0	0	0	0	0
MSTRG.4599.1	3.3231155779669	2.67169432249494	0.919231959456351	0	1.37462308561208	0
MSTRG.4600.1	0	0	0	0	0	0
MSTRG.4601.1	1.99386934678014	0.890564774164979	3.6769278378254	2.95391069619561	8.2477385136725	12.1423734434546
MSTRG.4601.2	0	0	0	0	0	0
rna-XM_006680105.1	0	0	0	0	0	0
MSTRG.4602.1	2.65849246237352	1.78112954832996	4.59615979728176	33.4776545568836	38.4894463971383	37.6413576747092
rna-XM_006679922.1	0	0	0	0	0	0
MSTRG.4603.1	0	0	0	0	0	1.21423734434546
rna-XM_006680106.1	0	0	0	0	0	0
MSTRG.4603.3	0.66462311559338	0	0.919231959456351	1.96927379746374	1.37462308561208	2.42847468869092
MSTRG.4603.4	11.2985929650875	4.4528238708249	11.9500154729326	7.87709518985496	15.1208539417329	19.4277975095273
rna-XM_006680107.1	0	0	0	0	0	0
rna-XM_006679742.1	0	0	0	0	0	0
rna-XM_006679767.1	202.045427140388	217.297804896255	222.454134188437	180.188552467932	118.217585362639	146.922718665801
rna-XM_006679923.1	114.979798997655	90.8376069648279	94.6808918240042	14.7695534809781	10.9969846848967	14.5708481321455
MSTRG.4606.1	0.66462311559338	0	0	0	0	0
MSTRG.4606.2	0	0	0	0	0	0
rna-XM_006680108.1	0	0	0	0	0	0
MSTRG.4607.1	0	0	0	0	0	0
MSTRG.4607.2	0	0	0	0	0	0
rna-XM_006680007.1	0	0	0	0	0	0
rna-XM_006679924.1	0	0.890564774164979	0	0	0	0
rna-XM_006680109.1	17.2802010054279	10.6867772899797	14.7077113513016	6.89245829112309	2.74924617122417	3.64271203303638
MSTRG.4608.2	0	0	0	0	0	0
MSTRG.4609.1	0	0	0	0	0	0
MSTRG.4609.2	0	0	0	0	0	0
rna-XM_006679835.1	33.8957788952624	41.856544385754	30.3346546620596	12.8002796835143	10.9969846848967	15.785085476491
rna-XM_006679737.1	158.180301511224	155.848835478871	174.654072296707	209.727659429888	257.054517009459	262.275266378619
MSTRG.4612.1	6.6462311559338	3.56225909665992	2.75769587836905	2.95391069619561	1.37462308561208	3.64271203303638
rna-XM_006679704.1	0	0	0	0	0	0
MSTRG.4613.1	2.65849246237352	2.67169432249494	3.6769278378254	0	0	0
MSTRG.4613.2	0	0	0	0	0	0
rna-XM_006679890.1	0	0	0	0	0	0
MSTRG.4614.1	1.99386934678014	0.890564774164979	0.919231959456351	0.98463689873187	0	2.42847468869092
rna-XM_006679891.1	0	0	0	0	0	0
MSTRG.4614.3	0	0	0	0	0	0
MSTRG.4614.4	0	0	0	0	0	0
MSTRG.4615.1	0	0	0	0	0	0
rna-XM_006680008.1	0	0	0	0	0	0
rna-XM_006679836.1	299.080402017021	235.999665153719	284.961907431469	11.8156427847824	19.2447231985692	7.28542406607275
rna-XM_006679925.1	7.97547738712056	12.4679068383097	10.1115515540199	10.8310058860506	10.9969846848967	4.85694937738184
MSTRG.4617.2	1.99386934678014	0.890564774164979	0.919231959456351	2.95391069619561	0	1.21423734434546
MSTRG.4618.1	0	0.890564774164979	0	0	0	2.42847468869092
MSTRG.4618.2	0	0	0	0	0	0
rna-XM_006680110.1	0	0	0	0	0	0
rna-XM_006680111.1	0	0	0	0	0	0
rna-XM_006679756.1	237.270452266837	212.84498102543	170.057912499425	408.624312973726	413.761548769237	395.84137425662
rna-XM_006679926.1	61.8099497501844	70.3546171590334	90.0847320267224	120.125701645288	166.329393359062	126.280683811928
rna-XM_006679837.1	35.2250251264491	34.7320261924342	26.6577268242342	2.95391069619561	5.49849234244833	10.9281360991091
MSTRG.4622.1	0	0	0	0	0	0
MSTRG.4622.2	0	1.78112954832996	0.919231959456351	0.98463689873187	0	0
MSTRG.4622.3	0	0	0	0	0	0
rna-XM_006679703.1	0	0	0	0	0	0
rna-XM_006680112.1	16.6155778898345	19.5924250316295	29.4154227026032	44.3086604429342	82.477385136725	63.1403419059639
rna-XM_006680113.1	210.685527643101	178.112954832996	225.211830066806	1096.8855051873	2122.41804418506	1759.42991195657
MSTRG.4625.1	4.65236180915366	1.78112954832996	0.919231959456351	8.86173208858683	15.1208539417329	12.1423734434546
rna-XM_006679768.1	423.364924632983	442.610692759995	423.765933309378	863.52656018785	611.707273097377	480.837988360802
rna-XM_006679903.1	207.362412065135	157.629965027201	164.542520742687	72.8631305061584	129.214570047536	100.781699580673
MSTRG.4628.1	0	0	0	0	0	0
MSTRG.4628.2	2.65849246237352	0.890564774164979	3.6769278378254	3.93854759492748	4.12386925683625	1.21423734434546
rna-XM_006680009.1	0	0	0	0	0	0
rna-XM_006680010.1	0	0	0	0	0	0
MSTRG.4629.1	29.2434170861087	24.9358136766194	29.4154227026032	20.6773748733693	13.7462308561208	12.1423734434546
rna-XM_006679904.1	0	0	0	0	0	0
MSTRG.4630.1	1.32924623118676	0.890564774164979	0	0.98463689873187	0	0
MSTRG.4631.1	17.2802010054279	12.4679068383097	9.19231959456351	6.89245829112309	6.87311542806041	8.49966141041821
MSTRG.4632.1	44.5297487447565	58.7772750948886	65.2654691214009	48.2472080378616	24.7432155410175	38.8555950190547
MSTRG.4633.1	76.4316582932387	68.5734876107034	71.7000928375954	69.9092198099628	72.8550235374404	66.7830539390002
MSTRG.4634.1	22.5971859301749	17.8112954832996	19.3038711485834	31.5083807594198	46.7371849108108	44.926781740782
rna-XM_006679754.1	0	0	0	0	0	0
rna-XM_006679838.1	43.8651256291631	44.528238708249	45.9615979728176	40.3701128480067	50.8610541676471	43.7125443964365
MSTRG.4636.1	0	0.890564774164979	0	0	0	0
MSTRG.4636.2	0	0	0	0	0	0
rna-XM_006679839.1	0	0	0	0	0	0
MSTRG.4637.1	0.66462311559338	0	0	0	0	0
MSTRG.4637.2	0	0	0	0	0	0
rna-XM_006679840.1	0	0	0	0	0	0
MSTRG.4637.4	0	0	0	0	0	0
MSTRG.4637.5	0	0	0	0	0	0
MSTRG.4638.1	0	0	0	0	0	0
rna-XM_006679841.1	0	0	0	0	0	0
MSTRG.4638.3	1.99386934678014	0.890564774164979	0.919231959456351	0.98463689873187	0	0
rna-XM_006680011.1	18.6094472366146	10.6867772899797	17.4654072296707	3.93854759492748	0	3.64271203303638
MSTRG.4639.2	0	0	0	0	0	0
rna-XM_006680114.1	41.2066331667896	26.7169432249494	43.2039020944485	0.98463689873187	0	3.64271203303638
rna-XM_006679960.1	1664.88090456142	1717.00888459008	1713.44837242664	2061.82966594454	1865.3635271756	1640.43465221071
MSTRG.4642.1	1.32924623118676	3.56225909665992	0.919231959456351	1.96927379746374	4.12386925683625	3.64271203303638
rna-XM_006679725.1	0	0	0	0	0	0
MSTRG.4643.1	0	0	0	0	0	0
rna-XM_006680115.1	0	0	0	0	0	0
MSTRG.4643.3	1.32924623118676	0.890564774164979	1.8384639189127	0	1.37462308561208	1.21423734434546
MSTRG.4644.1	0.66462311559338	0.890564774164979	0	0	0	0
rna-XM_006680116.1	0	0	0	0	0	0
MSTRG.4644.3	0	0	0.919231959456351	0	0	1.21423734434546
rna-XM_006680117.1	0	0	0	0	0	0
MSTRG.4644.5	1.99386934678014	0	2.75769587836905	0	1.37462308561208	0
MSTRG.4644.6	0	0	0	0	0	0
rna-XM_006679721.1	0	0	0	0	0	0
MSTRG.4645.1	0.66462311559338	0	0	0	0	0
MSTRG.4645.2	0	0	0	0	0	0
rna-XM_006680118.1	0	0	0	0	0	0
MSTRG.4646.1	33.231155779669	32.9508966441042	35.8500464187977	2.95391069619561	5.49849234244833	2.42847468869092
rna-XM_006680119.1	0	0	0	0	0	0
rna-XM_006680120.1	0.66462311559338	0	2.75769587836905	0	1.37462308561208	0
MSTRG.4647.1	4.65236180915366	5.34338864498987	6.43462371619446	1.96927379746374	0	0
rna-XM_006680012.1	0	0	0	0	0	0
rna-XM_006679842.1	5.31698492474704	11.5773420641447	8.27308763510716	11.8156427847824	8.2477385136725	19.4277975095273
MSTRG.4649.1	0	0	0	0	0	0
MSTRG.4649.2	0	11.5773420641447	0	0.98463689873187	0	0
MSTRG.4649.3	0	0	0	0	0	0
rna-XM_006680013.1	77.7609045244255	88.1659126423329	94.6808918240042	37.4162021518111	64.6072850237679	53.4264431512002
MSTRG.4649.5	3.98773869356028	5.34338864498987	11.0307835134762	2.95391069619561	1.37462308561208	3.64271203303638
rna-XM_006679751.1	0	0	0	0	0	0
MSTRG.4649.7	0	0	0	0	0	0
rna-XM_006679927.1	0	0	0	0	0	0
MSTRG.4650.1	2.65849246237352	4.4528238708249	0.919231959456351	5.90782139239122	5.49849234244833	9.71389875476367
rna-XM_006680121.1	0	0	0	0	0	0
rna-XM_006680122.1	0.66462311559338	0	0.919231959456351	0.98463689873187	1.37462308561208	2.42847468869092
rna-XM_006679843.1	0	0	0	0	0	0
rna-XM_006679928.1	12.6278391962742	15.1396011608046	22.0615670269524	19.6927379746374	23.3685924554054	23.0705095425637
rna-XM_006679769.1	138.241608043423	136.256410447242	128.692474323889	106.340785063042	112.719093020191	132.351870533655
rna-XM_006679770.1	509.101306544529	534.338864498987	509.254505538818	208.743022531156	147.084670160493	134.780345222346
MSTRG.4654.1	19.9386934678014	11.5773420641447	18.384639189127	11.8156427847824	15.1208539417329	19.4277975095273
rna-XM_006679771.1	0	0	0	0	0	0
rna-XM_006680014.1	165.491155782752	120.226244512272	95.6001237834605	309.175986201807	1030.96731420906	615.618333583148
MSTRG.4656.1	0	0.890564774164979	0	0	0	0
rna-XM_006679716.1	0	0	0	0	0	0
MSTRG.4657.1	0	0	0	0	0	0
rna-XM_006679772.1	0	0	0	0	0	0
rna-XM_006679961.1	23.9264321613617	27.6075079991144	22.0615670269524	86.6480470884046	92.0997467360095	118.995259745855
rna-XM_006680123.1	7.31085427152718	5.34338864498987	6.43462371619446	12.8002796835143	6.87311542806041	8.49966141041821
MSTRG.4660.1	0	0	0	0.98463689873187	4.12386925683625	4.85694937738184
rna-XM_006679929.1	0	0	0	0	0	0
MSTRG.4661.1	0.66462311559338	0	0	0	0	0
MSTRG.4661.2	0	2.67169432249494	0	0	1.37462308561208	3.64271203303638
rna-XM_006680015.1	73.1085427152718	62.3395341915485	60.6693093241192	8.86173208858683	9.62236159928458	6.07118672172729
rna-XM_006679844.1	67.1269346749314	64.1206637398785	70.780860878139	66.9553091137672	76.9788927942766	60.7118672172729
MSTRG.4664.1	0.66462311559338	0	2.75769587836905	0.98463689873187	2.74924617122417	1.21423734434546
MSTRG.4664.2	0	0	0	0	0	0
MSTRG.4664.3	0	0	0	0	0	0
MSTRG.4664.4	0	0	0	0	0	0
MSTRG.4664.5	0	0	0	0	0	0
MSTRG.4664.6	0	0.890564774164979	0	0	1.37462308561208	0
rna-XM_006680016.1	0	0	0	0	0	0
MSTRG.4665.1	0	0	0	0	0	0
MSTRG.4665.2	0	0	0	0	0	0
rna-XM_006679757.1	0	0	0	0	0	0
rna-XM_006680017.1	15.2863316586477	7.12451819331983	9.19231959456351	1.96927379746374	1.37462308561208	4.85694937738184
rna-XM_006679845.1	59.8160804034042	46.3093682565789	44.1231340539048	3.93854759492748	8.2477385136725	4.85694937738184
MSTRG.4668.1	0	0	0	0	0	0
MSTRG.4668.2	0	0	0	0	0	0
MSTRG.4668.3	0	0	0	0	0	0
rna-XM_006680124.1	0	0	0	0	0	0
rna-XM_006679930.1	0	0	0	0	0	0
MSTRG.4669.1	0	0	0	0	0	0
MSTRG.4669.2	0	1.78112954832996	0	0	1.37462308561208	0
MSTRG.4669.3	0	0	0	0	0	0
rna-XM_006680019.1	0	0	0	0	0	0
MSTRG.4669.5	0	0	0	0	0	0
rna-XM_006679962.1	0	0	0	0	0	0
rna-XM_006679846.1	0	0	0	0	0	0
MSTRG.4670.1	0	0	0	0	0	0
MSTRG.4671.1	152.198693470884	150.505446833881	151.673273310298	295.391069619561	349.154263745469	299.916624053328
MSTRG.4672.1	8.64010050271394	3.56225909665992	6.43462371619446	6.89245829112309	0	1.21423734434546
rna-XM_006679712.1	0	0	0.919231959456351	0	1.37462308561208	1.21423734434546
rna-XM_006680020.1	57.1575879410307	57.8867103207236	75.3770206754208	139.818439619926	218.565070612321	186.992551029201
MSTRG.4674.1	0	0	0	4.92318449365935	2.74924617122417	3.64271203303638
MSTRG.4675.1	1.32924623118676	0	0.919231959456351	2.95391069619561	9.62236159928458	9.71389875476367
MSTRG.4676.1	4.65236180915366	0	1.8384639189127	3.93854759492748	17.8701001129571	14.5708481321455
rna-XM_006679931.1	0	0	0	2.95391069619561	4.12386925683625	2.42847468869092
MSTRG.4676.3	2.65849246237352	0.890564774164979	2.75769587836905	10.8310058860506	24.7432155410175	23.0705095425637
rna-XM_006679847.1	2.65849246237352	0.890564774164979	6.43462371619446	0	2.74924617122417	2.42847468869092
MSTRG.4677.2	0	0	0	0	0	1.21423734434546
rna-XM_006680021.1	36.5542713576359	32.0603318699392	33.0923505404286	36.4315652530792	34.3655771403021	27.9274589199456
MSTRG.4679.1	0	0	0	0	0	0
MSTRG.4679.2	0.66462311559338	0	1.8384639189127	0	2.74924617122417	1.21423734434546
rna-XM_006679717.1	0	0	0	0	0	0
rna-XM_006679741.1	0	0	0	0	0	0
rna-XM_006679932.1	118.302914575622	108.648902448127	114.903994932044	38.4008390505429	34.3655771403021	33.9986456416729
MSTRG.4681.1	3.98773869356028	2.67169432249494	4.59615979728176	9.8463689873187	16.495477027345	8.49966141041821
rna-XM_006679963.1	0	0	0	0	0	0
MSTRG.4682.1	0	0.890564774164979	0	0.98463689873187	2.74924617122417	1.21423734434546
rna-XM_006679848.1	0	0	0	0	0	0
MSTRG.4682.3	0	0	0	0	0	0
MSTRG.4682.4	0	0	0	0	0	0
rna-XM_006679933.1	116.309045228842	131.803586576417	109.388603175306	74.8324043036221	76.9788927942766	59.4976298729275
MSTRG.4683.2	5.31698492474704	4.4528238708249	2.75769587836905	19.6927379746374	16.495477027345	10.9281360991091
rna-XM_006679702.1	29.9080402017021	51.6527569015688	39.5269742566231	48.2472080378616	19.2447231985692	19.4277975095273
MSTRG.4685.1	0	0.890564774164979	1.8384639189127	2.95391069619561	0	0
MSTRG.4685.2	0	0	0	0	0	0
rna-XM_006680125.1	0	0	0	0	0	0
rna-XM_006680126.1	0	0	0	0	0	0
rna-XM_006679773.1	895.911959819876	1054.42869261134	939.455062564391	942.2975120864	892.130382562242	900.964109504331
rna-XM_006679752.1	6.6462311559338	3.56225909665992	2.75769587836905	0.98463689873187	6.87311542806041	3.64271203303638
MSTRG.4687.2	1.99386934678014	0.890564774164979	0.919231959456351	2.95391069619561	0	1.21423734434546
MSTRG.4688.1	0.66462311559338	0	0	0	0	0
MSTRG.4688.2	0	0	1.8384639189127	8.86173208858683	6.87311542806041	6.07118672172729
rna-XM_006679849.1	0	0.890564774164979	0	0	0	0
rna-XM_006680022.1	1301.99668344743	1359.89241014992	1371.49408350888	9485.99188238284	21325.9025501859	15378.3159661352
rna-XM_006679850.1	164.826532667158	123.788503608932	97.4385877023732	30.523743860688	31.6163309690779	46.1410190851274
MSTRG.4691.1	0	2.67169432249494	1.8384639189127	0.98463689873187	0	1.21423734434546
rna-XM_006680127.1	21.2679396989882	28.4980727732793	35.8500464187977	24.6159224682968	12.3716077705087	25.4989842312546
rna-XM_006680023.1	21.2679396989882	21.3735545799595	17.4654072296707	29.5391069619561	28.8670847978537	31.5701709529819
MSTRG.4693.2	0	0	1.8384639189127	0.98463689873187	0	0
MSTRG.4694.1	1.99386934678014	0	0	5.90782139239122	4.12386925683625	2.42847468869092
MSTRG.4695.1	0	0	0	0	0	0
MSTRG.4695.2	0	0	0	0	0	0
rna-XM_006679747.1	0	0	0	0	0	0
rna-XM_006679774.1	53.1698492474704	54.3244512240637	31.2538866215159	29.5391069619561	35.7402002259142	30.3559336086365
rna-XM_006679851.1	44.5297487447565	39.1848500632591	29.4154227026032	21.6620117721011	24.7432155410175	14.5708481321455
MSTRG.4698.1	15.9509547742411	30.2792023216093	20.2231031080397	46.2779342403979	67.356531194992	66.7830539390002
rna-XM_006679775.1	0	0	0	0	0	0
MSTRG.4699.1	52.505226131877	62.3395341915485	70.780860878139	14.7695534809781	13.7462308561208	8.49966141041821
rna-XM_006680128.1	20.6033165833948	28.4980727732793	26.6577268242342	4.92318449365935	4.12386925683625	3.64271203303638
MSTRG.4701.1	1.32924623118676	0	2.75769587836905	0	0	0
rna-XM_006679734.1	0	0	0	0	0	0
MSTRG.4702.1	0	0	0	0	0	0
rna-XM_006679934.1	0	0	0	0	0	0
rna-XM_006680129.1	0	0	0	0	0	0
MSTRG.4702.4	0	0	0	0	0	0
rna-XM_006680130.1	0	0	0	0	0	0
MSTRG.4703.1	2.65849246237352	0.890564774164979	1.8384639189127	0	0	2.42847468869092
rna-XM_006679935.1	3.3231155779669	1.78112954832996	0	5.90782139239122	6.87311542806041	4.85694937738184
MSTRG.4704.2	0	0	0	0	0	0
MSTRG.4704.3	0	0	0	0	0	0
MSTRG.4704.4	0.66462311559338	0	0	0	0	1.21423734434546
MSTRG.4705.1	0	0	0	0	0	0
rna-XM_006679936.1	0	0	0	0	0	0
MSTRG.4706.1	0	0	0	0	0	0
MSTRG.4706.2	0	0	0	0	0	0
rna-XM_006679892.1	0	0	0	0	0	0
MSTRG.4707.1	0.66462311559338	0	0.919231959456351	0.98463689873187	0	0
rna-XM_006679905.1	0	0	0	0	0	0
MSTRG.4707.3	0	0	0	0	0	0
MSTRG.4708.1	0	0.890564774164979	0.919231959456351	4.92318449365935	1.37462308561208	0
rna-XM_006679937.1	0	0	0	0	0	0
